,Open,High,Low,Close,Adj Close,Volume
67,1501.199951171875,1531.0,1501.0,1526.199951171875,1526.199951171875,8329214
68,1526.1500244140625,1535.0,1521.449951171875,1530.5999755859375,1530.5999755859375,3126389
69,1517.199951171875,1524.0,1505.300048828125,1514.6500244140625,1514.6500244140625,4141333
70,1556.699951171875,1565.3499755859375,1508.3499755859375,1513.0,1513.0,11492966
71,1486.050048828125,1519.800048828125,1486.050048828125,1514.75,1514.75,6575203
72,1529.8499755859375,1533.1500244140625,1508.6500244140625,1524.5999755859375,1524.5999755859375,5421527
73,1530.0,1564.5,1527.449951171875,1558.8499755859375,1558.8499755859375,9190657
74,1552.0999755859375,1564.800048828125,1548.0,1557.4000244140625,1557.4000244140625,3863987
75,1550.0,1571.0,1543.449951171875,1554.800048828125,1554.800048828125,5559501
76,1552.0,1558.6500244140625,1545.25,1548.449951171875,1548.449951171875,3191069
77,1555.5999755859375,1570.0,1551.5999755859375,1568.25,1568.25,4524583
78,1563.5,1583.3499755859375,1562.199951171875,1581.4000244140625,1581.4000244140625,6031288
79,1575.0,1598.0,1574.5,1579.0999755859375,1579.0999755859375,6211279
80,1574.0999755859375,1592.0,1571.25,1589.0,1589.0,4809262
81,1586.0999755859375,1598.0,1568.300048828125,1576.050048828125,1576.050048828125,5367667
82,1579.949951171875,1580.949951171875,1561.949951171875,1565.699951171875,1565.699951171875,3938448
83,1562.5,1582.0,1555.199951171875,1569.25,1569.25,3622748
84,1571.949951171875,1580.5,1565.5999755859375,1576.4000244140625,1576.4000244140625,3362040
85,1574.0,1579.449951171875,1561.0,1568.5999755859375,1568.5999755859375,4125474
86,1562.0,1584.0,1553.6500244140625,1555.550048828125,1555.550048828125,4479582
87,1560.0,1564.5,1546.5999755859375,1548.550048828125,1548.550048828125,4879253
88,1535.0,1554.800048828125,1535.0,1546.800048828125,1546.800048828125,7411499
89,1537.75,1564.300048828125,1536.300048828125,1559.949951171875,1559.949951171875,5130275
90,1569.0,1589.0,1559.199951171875,1582.1500244140625,1582.1500244140625,10249051
91,1564.0,1581.699951171875,1558.0,1559.8499755859375,1559.8499755859375,4390805
92,1562.0,1568.6500244140625,1528.949951171875,1551.949951171875,1551.949951171875,7387498
93,1549.0,1550.1500244140625,1530.0,1533.699951171875,1533.699951171875,5291101
94,1542.0,1572.0,1542.0,1570.0,1570.0,6832152
95,1579.0,1607.949951171875,1575.0,1601.550048828125,1601.550048828125,10403351
96,1615.699951171875,1635.5,1608.0,1625.0999755859375,1625.0999755859375,8207731
97,1632.0,1632.0,1582.0,1615.050048828125,1615.050048828125,6386895
98,1597.0,1606.5999755859375,1585.1500244140625,1593.8499755859375,1593.8499755859375,8131518
99,1586.0,1606.3499755859375,1583.0999755859375,1594.949951171875,1594.949951171875,7987674
100,1583.0,1589.0,1565.25,1582.699951171875,1582.699951171875,5564298
101,1589.0,1601.3499755859375,1583.5999755859375,1585.75,1585.75,3525514
102,1592.0,1597.5,1576.25,1595.449951171875,1595.449951171875,5128589
103,1596.0,1626.8499755859375,1587.0,1614.9000244140625,1614.9000244140625,9300415
104,1626.5999755859375,1627.699951171875,1607.0,1610.5,1610.5,5632862
105,1612.0,1622.0,1600.1500244140625,1602.6500244140625,1602.6500244140625,3622781
106,1599.9000244140625,1645.0,1599.0,1633.800048828125,1633.800048828125,6540424
107,1625.0,1641.550048828125,1625.0,1629.5999755859375,1629.5999755859375,4088473
108,1637.0,1648.0,1630.0,1639.4000244140625,1639.4000244140625,3112822
109,1638.0,1690.0,1638.0,1687.4000244140625,1687.4000244140625,7378644
110,1705.0,1725.0,1667.050048828125,1670.300048828125,1670.300048828125,14428228
111,1675.449951171875,1692.449951171875,1671.0,1688.699951171875,1688.699951171875,4493770
112,1689.0999755859375,1698.75,1664.449951171875,1673.8499755859375,1673.8499755859375,5454284
113,1671.800048828125,1681.949951171875,1660.8499755859375,1676.300048828125,1676.300048828125,4869095
114,1680.0999755859375,1708.0,1670.75,1680.75,1680.75,6087777
115,1690.0,1690.0,1613.800048828125,1657.0,1657.0,8213383
116,1650.0,1673.8499755859375,1646.3499755859375,1652.75,1652.75,6045328
117,1652.75,1665.050048828125,1637.300048828125,1642.800048828125,1642.800048828125,6624821
118,1650.0,1650.0,1587.1500244140625,1593.5999755859375,1593.5999755859375,8898875
119,1590.0,1602.0,1560.0,1582.8499755859375,1582.8499755859375,6203437
120,1585.0,1611.0,1583.550048828125,1605.300048828125,1605.300048828125,4061160
121,1606.0,1622.0,1600.050048828125,1606.75,1606.75,6618861
122,1605.0999755859375,1609.9000244140625,1575.550048828125,1581.449951171875,1581.449951171875,5103669
123,1595.0,1597.8499755859375,1590.0999755859375,1593.949951171875,1593.949951171875,548404
124,1592.0999755859375,1604.699951171875,1570.449951171875,1600.25,1600.25,9471790
125,1594.5999755859375,1594.5999755859375,1569.050048828125,1572.25,1572.25,6347738
126,1568.0,1569.0,1550.0,1555.25,1555.25,6857063
127,1550.050048828125,1554.9000244140625,1535.5999755859375,1548.300048828125,1548.300048828125,3999702
128,1550.0,1559.050048828125,1545.050048828125,1553.0,1553.0,7457046
129,1562.0999755859375,1571.8499755859375,1554.4000244140625,1557.25,1557.25,4766797
130,1555.0,1557.199951171875,1541.5999755859375,1548.0,1548.0,4122703
131,1536.9000244140625,1544.0,1528.5,1530.800048828125,1530.800048828125,3799439
132,1526.050048828125,1543.5,1525.25,1539.4000244140625,1539.4000244140625,4576437
133,1546.0,1552.699951171875,1499.050048828125,1515.3499755859375,1515.3499755859375,7630636
134,1502.0,1527.800048828125,1496.3499755859375,1515.550048828125,1515.550048828125,5617607
135,1524.0,1536.3499755859375,1514.050048828125,1518.050048828125,1518.050048828125,15401143
136,1514.800048828125,1533.300048828125,1507.0,1525.949951171875,1525.949951171875,5125826
137,1500.0,1506.699951171875,1485.0,1489.9000244140625,1489.9000244140625,9312468
138,1494.800048828125,1507.6500244140625,1462.0,1501.25,1501.25,6495498
139,1495.0,1529.0,1486.550048828125,1493.550048828125,1493.550048828125,12610771
140,1495.0,1507.050048828125,1489.0999755859375,1504.6500244140625,1504.6500244140625,4338817
141,1504.5,1528.800048828125,1500.0,1525.75,1525.75,5601555
